"Country","State","City","Station name","Timestamp(UTC)","PM2.5","PM10","Ozone","CO","SO2","US AQI","Main pollutant"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-16T00:00:00.000Z",13.96,,40.52,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-17T00:00:00.000Z",20.91,,22,,,69,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-18T00:00:00.000Z",12.7,,28.42,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-19T00:00:00.000Z",10.04,,44.33,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-20T00:00:00.000Z",12.17,,47.75,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-21T00:00:00.000Z",6.72,,33,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-22T00:00:00.000Z",9.32,,28.67,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-23T00:00:00.000Z",6.91,,25.65,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-24T00:00:00.000Z",8.63,,45.08,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-25T00:00:00.000Z",7.48,,56.33,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-26T00:00:00.000Z",6.57,,67.25,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-27T00:00:00.000Z",9,,60.25,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-28T00:00:00.000Z",15.14,,40.17,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-29T00:00:00.000Z",9.59,,36.09,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-30T00:00:00.000Z",18.17,,31.08,,,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-12-31T00:00:00.000Z",13.26,,40.17,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-01T00:00:00.000Z",18.71,,35.22,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-02T00:00:00.000Z",8.04,,54.75,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-03T00:00:00.000Z",12.52,,33.18,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-04T00:00:00.000Z",11.88,,49.33,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-05T00:00:00.000Z",6.63,,58.08,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-06T00:00:00.000Z",9.29,,51.08,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-07T00:00:00.000Z",14.71,,42.67,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-08T00:00:00.000Z",8.54,,40.92,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-09T00:00:00.000Z",14.13,,41.83,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-10T00:00:00.000Z",28.38,,3.5,,,85,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-11T00:00:00.000Z",14.74,,39.5,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-12T00:00:00.000Z",4.65,,28.94,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-13T00:00:00.000Z",4.92,,69.75,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-14T00:00:00.000Z",7.13,,52.7,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-15T00:00:00.000Z",11.92,,24.53,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-16T00:00:00.000Z",11.88,,26.5,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-17T00:00:00.000Z",19.79,,35.25,,,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-18T00:00:00.000Z",15.79,,36.5,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-19T00:00:00.000Z",11.67,,54,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-20T00:00:00.000Z",7,,62.5,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-21T00:00:00.000Z",14.92,,33.86,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-22T00:00:00.000Z",13.08,,24.15,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-23T00:00:00.000Z",5.67,,48.5,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-24T00:00:00.000Z",5.75,,41.33,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-25T00:00:00.000Z",8.04,,50.75,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-26T00:00:00.000Z",21.82,,42.29,,,71,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-27T00:00:00.000Z",10.79,,31.54,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-29T00:00:00.000Z",11.38,,22.89,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-30T00:00:00.000Z",6,,53.75,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-01-31T00:00:00.000Z",8.25,,41.22,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-01T00:00:00.000Z",6.71,,41.25,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-02T00:00:00.000Z",7.88,,54.83,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-03T00:00:00.000Z",9.46,,45.67,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-04T00:00:00.000Z",6.92,,51,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-05T00:00:00.000Z",7.42,,57.75,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-06T00:00:00.000Z",10.71,,41,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-07T00:00:00.000Z",13.96,,32.17,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-08T00:00:00.000Z",15.88,,61.92,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-09T00:00:00.000Z",18.17,,28.86,,,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-10T00:00:00.000Z",21.54,,3.45,,,71,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-11T00:00:00.000Z",15.88,,3.11,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-12T00:00:00.000Z",10.46,,55.92,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-13T00:00:00.000Z",11.71,,55.92,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-14T00:00:00.000Z",12.46,,23.58,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-15T00:00:00.000Z",4.91,,21.16,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-16T00:00:00.000Z",7.79,,48.58,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-17T00:00:00.000Z",9.92,,59.75,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-18T00:00:00.000Z",12.29,,35.83,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-19T00:00:00.000Z",14,,12.53,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-20T00:00:00.000Z",6.14,,45.83,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-21T00:00:00.000Z",5.83,,42.5,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-22T00:00:00.000Z",5.33,,45.17,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-23T00:00:00.000Z",5.67,,25.04,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-24T00:00:00.000Z",5.29,,29.83,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-25T00:00:00.000Z",3.05,,52.67,,,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-26T00:00:00.000Z",5.21,,60.17,,,24,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-27T00:00:00.000Z",10.04,,54.82,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-02-28T00:00:00.000Z",7.88,,50.57,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-01T00:00:00.000Z",7.29,,39.18,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-02T00:00:00.000Z",3.79,,65.42,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-03T00:00:00.000Z",4.79,,70.75,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-04T00:00:00.000Z",6.67,,64.92,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-05T00:00:00.000Z",6,,64.08,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-06T00:00:00.000Z",6.5,,34.42,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-07T00:00:00.000Z",10.54,,40.5,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-08T00:00:00.000Z",6.33,,61.17,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-09T00:00:00.000Z",6.67,,55.91,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-10T00:00:00.000Z",13.25,,44,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-11T00:00:00.000Z",8.25,,53.42,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-12T00:00:00.000Z",7.08,,59,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-13T00:00:00.000Z",8.5,,68.42,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-14T00:00:00.000Z",7.58,,58.92,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-15T00:00:00.000Z",10.71,,56.17,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-16T00:00:00.000Z",6.17,,66.58,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-17T00:00:00.000Z",13.96,,35.22,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-18T00:00:00.000Z",12.79,,44.9,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-19T00:00:00.000Z",9.5,,54.11,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-20T00:00:00.000Z",8,,65.08,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-21T00:00:00.000Z",6.08,,59,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-22T00:00:00.000Z",6.38,,57.25,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-23T00:00:00.000Z",7.17,,49,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-24T00:00:00.000Z",7.54,,57.17,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-25T00:00:00.000Z",4.57,,73.42,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-26T00:00:00.000Z",7.7,,62,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-27T00:00:00.000Z",8.88,,51.08,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-28T00:00:00.000Z",8.75,,13.78,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-29T00:00:00.000Z",6.36,,42.15,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-30T00:00:00.000Z",5.25,,52.24,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-03-31T00:00:00.000Z",11.17,,49.56,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-01T00:00:00.000Z",5.25,,74.92,,,30,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-02T00:00:00.000Z",6.71,,67,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-03T00:00:00.000Z",13.38,,29.33,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-04T00:00:00.000Z",6.83,,56.75,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-05T00:00:00.000Z",6.42,,71.58,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-06T00:00:00.000Z",7.54,,63.42,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-07T00:00:00.000Z",6.67,,76.92,,,31,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-08T00:00:00.000Z",9,,59.75,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-09T00:00:00.000Z",8.21,,64.92,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-10T00:00:00.000Z",11.63,,58.5,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-11T00:00:00.000Z",12.42,,53.09,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-12T00:00:00.000Z",10.75,,58.75,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-13T00:00:00.000Z",12.92,,93.45,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-14T00:00:00.000Z",18.75,,74.17,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-15T00:00:00.000Z",12.92,,68.75,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-16T00:00:00.000Z",5.79,,59.83,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-17T00:00:00.000Z",5,,67.75,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-18T00:00:00.000Z",9.21,,66.43,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-19T00:00:00.000Z",8.67,,70.58,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-20T00:00:00.000Z",8.33,,86.5,,,35,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-21T00:00:00.000Z",8.04,,67.67,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-22T00:00:00.000Z",11.13,,84.92,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-23T00:00:00.000Z",10.42,,92.83,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-24T00:00:00.000Z",6.92,,92.17,,,37,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-25T00:00:00.000Z",5.54,,66.17,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-26T00:00:00.000Z",6.08,,84.83,,,34,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-27T00:00:00.000Z",9.22,,57.5,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-28T00:00:00.000Z",10.83,,63.58,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-29T00:00:00.000Z",6.42,,69.83,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-04-30T00:00:00.000Z",10.04,,73.5,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-01T00:00:00.000Z",11.96,,73.58,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-02T00:00:00.000Z",9.54,,85.25,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-03T00:00:00.000Z",10.67,,93.17,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-04T00:00:00.000Z",8.67,,66.5,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-05T00:00:00.000Z",4.92,,75.25,,,30,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-06T00:00:00.000Z",5.75,,75.42,,,30,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-07T00:00:00.000Z",10.5,,56.42,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-08T00:00:00.000Z",11.96,,77.5,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-09T00:00:00.000Z",14.75,,74.75,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-10T00:00:00.000Z",12.13,,93.83,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-11T00:00:00.000Z",9.29,,76.75,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-12T00:00:00.000Z",11.88,,79.58,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-13T00:00:00.000Z",19.25,,62.5,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-14T00:00:00.000Z",31.67,,50.7,,,92,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-15T00:00:00.000Z",,,58.82,,,24,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-16T00:00:00.000Z",0.75,,82.08,,,33,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-17T00:00:00.000Z",1.23,,47.65,,,19,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-18T00:00:00.000Z",8.06,,69.92,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-19T00:00:00.000Z",6.92,,67.25,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-20T00:00:00.000Z",11.42,,67.17,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-21T00:00:00.000Z",12.96,,67,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-22T00:00:00.000Z",14.88,,69.83,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-23T00:00:00.000Z",12.33,,69.92,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-24T00:00:00.000Z",15.83,,67.83,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-25T00:00:00.000Z",23.17,,70.17,,,74,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-26T00:00:00.000Z",19.46,,83.17,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-27T00:00:00.000Z",16.41,,76.24,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-28T00:00:00.000Z",25.29,,31.08,,,79,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-29T00:00:00.000Z",24.65,,70.53,,,77,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-30T00:00:00.000Z",14.35,,68,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-05-31T00:00:00.000Z",10.54,,57.33,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-01T00:00:00.000Z",14.33,,74.58,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-02T00:00:00.000Z",13.33,,79.33,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-03T00:00:00.000Z",11.67,,54.58,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-04T00:00:00.000Z",13.29,,52.83,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-05T00:00:00.000Z",11.67,,67.17,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-06T00:00:00.000Z",11.25,,53.08,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-07T00:00:00.000Z",17.79,,55.33,,,63,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-08T00:00:00.000Z",23.21,,77.42,,,74,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-09T00:00:00.000Z",26.08,,92.42,,,80,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-10T00:00:00.000Z",22.58,,60.33,,,73,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-11T00:00:00.000Z",11.46,,44.42,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-12T00:00:00.000Z",10.13,,66.75,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-13T00:00:00.000Z",15.52,,51.18,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-14T00:00:00.000Z",12.75,,92.75,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-15T00:00:00.000Z",13,,60.67,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-16T00:00:00.000Z",20.13,,55.92,,,68,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-17T00:00:00.000Z",20.75,,108.33,,,69,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-18T00:00:00.000Z",23.17,,89.67,,,74,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-19T00:00:00.000Z",18.67,,83.67,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-20T00:00:00.000Z",13.92,,44.92,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-21T00:00:00.000Z",14.88,,50.83,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-22T00:00:00.000Z",11.96,,63,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-23T00:00:00.000Z",10,,59,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-24T00:00:00.000Z",15.08,,58,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-25T00:00:00.000Z",14.29,,61.33,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-26T00:00:00.000Z",13.63,,50.33,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-27T00:00:00.000Z",14.08,,54.08,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-28T00:00:00.000Z",11.79,,71.67,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-29T00:00:00.000Z",15.29,,82.61,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-06-30T00:00:00.000Z",20,,84.67,,,68,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-01T00:00:00.000Z",22.71,,74.42,,,73,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-02T00:00:00.000Z",16.06,,88.13,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-03T00:00:00.000Z",13.17,,64.33,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-04T00:00:00.000Z",18.33,,82.42,,,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-05T00:00:00.000Z",16.57,,61.11,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-06T00:00:00.000Z",7.79,,53.67,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-07T00:00:00.000Z",11.17,,66.67,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-08T00:00:00.000Z",14.38,,66.92,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-09T00:00:00.000Z",20.82,,72,,,69,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-10T00:00:00.000Z",19.17,,97.58,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-11T00:00:00.000Z",14.96,,65.58,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-12T00:00:00.000Z",17.04,,63.91,,,61,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-13T00:00:00.000Z",17.96,,63.48,,,63,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-14T00:00:00.000Z",23,,85.83,,,74,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-15T00:00:00.000Z",22.67,,81.42,,,73,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2018-07-16T00:00:00.000Z",20.5,,72.83,,,69,"PM2.5"
